,M,T,W,R,F,Tmax,Tmin,FeelsLike,Precipitation,WindSpeed,CloudCover,RelativeHumidity,Demand
19657,0,0,1,0,0,35.2,22.1,14.9,0.04,11.8,72.0,67.64,872.0
19658,0,0,0,1,0,33.7,20.4,14.6,0.0,5.7,29.0,61.8,282.0
19659,0,0,0,0,1,42.5,22.4,31.1,0.35,6.0,58.4,70.47,884.0
19660,1,0,0,0,0,46.9,36.8,33.6,0.32,6.3,95.7,87.2,862.0
19661,0,1,0,0,0,39.8,28.2,20.6,0.14,10.2,99.6,86.54,288.0
19662,0,0,1,0,0,30.7,26.6,17.1,0.03,11.5,82.1,70.13,799.0
19663,0,0,0,1,0,34.8,22.7,17.4,0.0,9.8,30.6,61.26,265.0
19664,0,0,0,0,1,43.9,20.2,27.9,0.17,5.8,74.0,67.79,868.0
19665,1,0,0,0,0,43.4,29.2,30.1,0.16,16.5,66.1,66.66,821.0
19666,0,1,0,0,0,44.3,24.4,31.1,0.05,9.7,60.9,64.44,279.0
19667,0,0,1,0,0,37.8,26.0,28.1,0.26,7.9,72.4,83.96,922.0
19668,0,0,0,1,0,50.7,23.0,20.6,0.0,3.9,12.6,66.07,265.0
19669,0,0,0,0,1,52.4,34.4,31.8,0.01,3.3,77.7,80.26,874.0
19670,1,0,0,0,0,60.3,39.8,38.9,0.0,6.3,82.9,73.89,950.0
19671,0,1,0,0,0,46.1,41.4,37.9,0.77,6.0,93.7,91.97,276.0
19672,0,0,1,0,0,43.3,39.3,33.9,0.31,7.7,100.0,90.88,869.0
19673,0,0,0,1,0,44.2,38.5,35.5,0.75,4.9,98.5,92.97,254.0
19674,0,0,0,0,1,43.3,37.9,34.7,0.0,5.8,96.6,86.97,907.0
19675,1,0,0,0,0,54.3,36.2,35.0,0.28,9.4,91.9,85.59,850.0
19676,0,1,0,0,0,48.9,22.8,15.7,0.02,17.1,99.3,79.2,263.0
19677,0,0,1,0,0,45.7,22.4,16.4,0.17,7.4,59.6,62.17,886.0
19678,0,0,0,1,0,43.5,33.4,29.3,1.16,5.9,97.8,89.88,268.0
19679,0,0,0,0,1,39.9,27.8,22.0,0.03,8.3,86.9,81.15,908.0
19680,1,0,0,0,0,38.6,22.8,14.9,0.0,9.9,39.1,65.29,896.0
19681,0,1,0,0,0,50.0,22.1,21.1,0.0,8.4,26.7,54.26,290.0
19682,0,0,1,0,0,49.4,38.3,34.2,0.59,11.3,68.4,64.99,833.0
19683,0,0,0,1,0,58.2,30.9,31.3,0.0,15.0,2.8,57.78,270.0
19684,0,0,0,0,1,66.0,32.9,42.9,0.0,14.1,21.0,52.38,926.0
19685,1,0,0,0,0,58.4,44.2,42.9,0.0,5.4,44.7,43.03,973.0
19686,0,1,0,0,0,48.9,42.9,38.3,0.81,9.1,91.1,67.75,261.0
19687,0,0,1,0,0,52.9,42.6,39.2,0.48,6.0,99.0,94.19,864.0
19688,0,0,0,1,0,71.6,52.0,62.1,0.23,14.6,89.5,78.1,282.0
19689,0,0,0,0,1,60.4,39.2,34.4,0.86,11.0,88.6,68.32,780.0
19690,1,0,0,0,0,46.5,32.7,29.9,0.0,6.4,52.3,50.08,916.0
19691,0,1,0,0,0,54.3,29.8,35.9,0.0,7.5,3.7,53.41,291.0
19692,0,0,1,0,0,58.4,31.7,36.7,0.0,12.6,8.5,47.27,901.0
19693,0,0,0,1,0,44.1,33.0,27.9,0.0,8.4,32.9,39.8,282.0
19694,0,0,0,0,1,47.7,31.9,32.6,0.0,10.9,38.1,37.85,878.0
19695,1,0,0,0,0,52.2,21.8,33.8,0.0,13.1,18.4,43.58,899.0
19696,0,1,0,0,0,60.4,22.2,49.0,0.0,8.7,19.0,38.95,286.0
19697,0,0,1,0,0,64.5,26.9,44.8,0.0,11.5,39.7,44.39,887.0
19698,0,0,0,1,0,71.6,31.2,29.3,0.0,9.0,32.6,45.44,281.0
19699,0,0,0,0,1,70.7,40.2,55.6,0.0,17.9,44.1,49.65,883.0
19700,1,0,0,0,0,63.3,45.1,54.1,0.13,4.8,88.1,78.53,977.0
19701,0,1,0,0,0,63.6,45.0,42.0,0.01,5.5,90.1,61.37,298.0
19702,0,0,1,0,0,60.3,36.4,48.4,0.04,5.6,60.1,50.99,880.0
19703,0,0,0,1,0,64.8,46.3,44.1,0.05,12.0,93.3,51.23,244.0
19704,0,0,0,0,1,65.2,43.3,39.7,0.08,12.6,91.4,74.01,876.0
19705,1,0,0,0,0,71.1,50.4,60.6,0.17,8.5,86.0,73.66,905.0
19706,0,1,0,0,0,68.8,51.7,59.4,1.03,12.3,89.8,81.5,279.0
19707,0,0,1,0,0,52.7,42.7,39.9,0.35,15.9,83.1,72.97,848.0
19708,0,0,0,1,0,61.0,29.9,26.5,0.0,10.5,8.4,43.28,295.0
19709,0,0,0,0,1,65.3,34.3,35.9,0.0,11.3,10.1,40.19,928.0
19710,1,0,0,0,0,69.2,37.2,35.3,0.0,8.7,24.9,41.43,906.0
19711,0,1,0,0,0,66.5,45.8,45.1,0.0,13.1,74.5,60.11,288.0
19712,0,0,1,0,0,74.9,57.1,64.7,0.05,13.7,81.4,60.08,865.0
19713,0,0,0,1,0,65.1,51.9,58.4,1.27,8.8,84.5,85.4,239.0
19714,0,0,0,0,1,72.4,52.5,64.4,0.15,13.0,62.1,61.56,897.0
19715,1,0,0,0,0,58.9,42.2,46.2,1.3,18.1,60.8,84.72,746.0
19716,0,1,0,0,0,65.3,48.5,43.5,1.15,18.9,89.7,79.62,221.0
19717,0,0,1,0,0,61.3,32.0,35.6,0.0,13.1,10.0,50.34,930.0
19718,0,0,0,1,0,73.4,36.1,55.4,0.0,12.1,19.1,53.55,308.0
19719,0,0,0,0,1,64.1,40.6,35.8,0.97,14.0,86.6,82.49,769.0
19720,1,0,0,0,0,39.4,31.5,22.8,0.04,15.9,89.7,65.15,892.0
19721,0,1,0,0,0,46.1,27.6,20.2,0.0,13.2,35.8,39.09,288.0
19722,0,0,1,0,0,58.6,23.4,41.4,0.0,7.0,5.2,47.95,924.0
19723,0,0,0,1,0,68.4,31.6,49.4,0.0,11.2,1.2,49.91,280.0
19724,0,0,0,0,1,73.4,37.5,54.6,0.0,7.9,13.4,53.17,958.0
19725,1,0,0,0,0,75.2,40.1,58.0,0.0,12.5,18.0,56.83,908.0
19726,0,1,0,0,0,80.0,43.9,79.0,0.0,4.9,28.9,57.6,318.0
19727,0,0,1,0,0,75.2,50.5,62.1,0.11,12.7,58.4,64.26,931.0
19728,0,0,0,1,0,78.6,53.5,65.0,0.07,13.5,42.8,58.2,282.0
19729,0,0,0,0,1,71.2,52.8,61.3,0.28,13.5,65.0,77.18,906.0
19730,1,0,0,0,0,67.5,53.4,59.3,0.02,20.4,52.0,63.09,833.0
19731,0,1,0,0,0,74.1,41.0,42.3,0.0,20.0,1.8,46.99,264.0
19732,0,0,1,0,0,66.7,45.4,57.0,0.01,5.6,47.5,61.05,927.0
19733,0,0,0,1,0,75.6,46.8,60.1,0.13,14.2,58.6,66.72,330.0
19734,0,0,0,0,1,61.0,46.2,42.7,0.02,17.2,68.5,59.96,849.0
19735,1,0,0,0,0,62.1,31.8,44.9,0.0,9.1,35.2,56.66,939.0
19736,0,1,0,0,0,59.4,38.9,50.2,0.0,8.6,88.3,62.22,294.0
19737,0,0,1,0,0,64.0,46.1,46.2,0.0,7.6,87.2,53.36,895.0
19738,0,0,0,1,0,63.3,46.4,46.1,0.02,10.8,70.6,54.53,296.0
19739,0,0,0,0,1,72.8,38.5,55.9,0.0,14.8,31.3,56.9,890.0
19740,1,0,0,0,0,55.7,34.4,30.7,0.03,15.8,82.2,59.03,850.0
19741,0,1,0,0,0,53.6,25.8,31.1,0.0,14.3,23.2,55.61,267.0
19742,0,0,1,0,0,57.3,28.8,44.1,0.0,10.6,36.8,58.16,910.0
19743,0,0,0,1,0,57.4,44.0,43.8,0.76,8.5,57.8,80.51,286.0
19744,0,0,0,0,1,63.2,47.7,48.3,0.04,10.7,51.4,69.64,902.0
19745,1,0,0,0,0,77.3,37.8,47.7,0.0,5.3,12.9,58.33,989.0
19746,0,1,0,0,0,81.6,47.9,80.6,0.0,9.1,23.5,58.97,324.0
19747,0,0,1,0,0,81.2,58.7,81.4,0.0,14.6,73.3,65.66,948.0
19748,0,0,0,1,0,77.7,58.8,68.6,0.03,18.1,83.9,72.42,276.0
19749,0,0,0,0,1,72.7,51.0,63.4,0.09,17.6,40.5,55.24,862.0
19750,1,0,0,0,0,86.5,66.4,88.9,0.0,6.4,57.1,77.67,1036.0
19751,0,1,0,0,0,87.8,66.8,89.2,0.0,10.4,41.4,74.5,318.0
19752,0,0,1,0,0,89.0,65.6,91.5,0.0,6.9,39.4,76.62,1013.0
19753,0,0,0,1,0,86.9,66.8,91.1,0.0,10.4,52.0,80.55,323.0
19754,0,0,0,0,1,85.4,68.2,90.3,0.42,6.5,49.8,82.33,1039.0
19755,1,0,0,0,0,82.6,70.2,85.9,0.58,12.8,67.5,83.84,991.0
19756,0,1,0,0,0,82.3,69.6,83.7,0.0,5.5,67.4,80.26,323.0
19757,0,0,1,0,0,82.6,69.7,86.3,0.25,4.6,71.3,86.65,1018.0
19758,0,0,0,1,0,82.8,70.1,87.7,0.29,5.3,60.9,87.33,329.0
19759,0,0,0,0,1,86.8,70.4,92.4,0.14,14.2,55.2,85.54,1010.0
19760,1,0,0,0,0,86.9,68.9,90.6,0.02,18.8,61.1,84.03,894.0
19761,0,1,0,0,0,85.1,69.5,86.7,0.15,12.1,59.4,79.68,329.0
19762,0,0,1,0,0,79.2,58.0,68.6,0.0,6.9,36.3,69.77,1050.0
19763,0,0,0,1,0,81.8,53.0,80.7,0.0,4.0,10.1,72.15,347.0
19764,0,0,0,0,1,83.0,56.4,82.4,0.0,7.0,10.5,74.34,1004.0
19765,1,0,0,0,0,86.7,58.2,86.1,0.0,6.6,14.9,71.69,1085.0
19766,0,1,0,0,0,84.5,62.0,85.7,0.01,8.2,51.7,75.74,359.0
19767,0,0,1,0,0,86.6,63.3,89.2,0.01,5.5,37.0,78.45,1019.0
19768,0,0,0,1,0,89.5,65.1,92.8,0.15,6.8,36.6,79.7,343.0
19769,0,0,0,0,1,83.1,69.5,86.1,0.19,10.8,55.5,79.56,1004.0
19770,1,0,0,0,0,85.2,68.0,87.4,0.32,6.5,68.4,80.32,1015.0
19771,0,1,0,0,0,81.1,64.9,82.8,0.03,8.4,57.1,80.47,303.0
19772,0,0,1,0,0,78.1,60.6,67.9,0.0,11.5,40.7,74.9,934.0
19773,0,0,0,1,0,79.3,55.4,66.4,0.0,6.6,31.6,75.1,312.0
19774,0,0,0,0,1,69.4,62.9,65.8,0.84,5.9,64.2,91.18,934.0
19775,1,0,0,0,0,71.8,55.7,64.6,0.0,9.6,67.7,80.41,1000.0
19776,0,1,0,0,0,69.3,52.2,59.4,0.0,6.6,66.6,79.17,290.0
19777,0,0,1,0,0,71.0,45.6,44.4,0.0,7.6,1.8,62.16,987.0
19778,0,0,0,1,0,71.0,44.2,43.3,0.0,7.8,0.3,59.39,342.0
19779,0,0,0,0,1,70.4,42.2,55.7,0.0,7.3,28.4,71.91,967.0
19780,1,0,0,0,0,68.7,50.9,58.5,0.0,4.2,69.3,79.99,1027.0
19781,0,1,0,0,0,63.3,57.4,59.7,0.34,6.0,78.2,91.53,319.0
19782,0,0,1,0,0,64.4,58.6,61.2,1.42,7.1,78.9,95.67,804.0
19783,0,0,0,1,0,73.5,59.4,65.6,0.0,4.8,80.9,86.92,335.0
19784,0,0,0,0,1,76.3,60.7,66.8,0.0,3.5,71.7,84.93,1071.0
19785,1,0,0,0,0,79.6,61.2,69.4,0.2,8.8,57.8,78.99,967.0
19786,0,1,0,0,0,66.6,52.8,56.4,0.96,9.7,72.5,93.81,280.0
19787,0,0,1,0,0,67.5,45.5,46.1,0.0,13.8,34.0,77.69,910.0
19788,0,0,0,1,0,69.8,46.5,56.9,0.0,10.9,34.1,76.25,298.0
19789,0,0,0,0,1,62.0,40.1,46.2,0.0,5.4,32.5,75.35,967.0
19790,1,0,0,0,0,66.9,39.7,47.5,0.0,6.4,19.6,74.43,998.0
19791,0,1,0,0,0,68.8,42.5,41.8,0.0,10.6,20.1,77.16,305.0
19792,0,0,1,0,0,67.6,47.8,55.8,0.0,6.6,39.1,76.45,993.0
19793,0,0,0,1,0,73.7,43.1,56.6,0.0,10.9,10.7,78.68,304.0
19794,0,0,0,0,1,75.2,47.6,59.9,0.0,12.2,23.0,79.47,994.0
19795,1,0,0,0,0,79.3,49.6,62.8,0.0,5.8,32.8,79.28,1049.0
19796,0,1,0,0,0,72.1,54.9,62.7,0.0,6.8,67.7,81.04,332.0
19797,0,0,1,0,0,64.5,60.0,62.4,0.89,6.3,89.0,95.03,888.0
19798,0,0,0,1,0,72.7,63.0,66.8,0.92,9.0,90.9,86.88,277.0
19799,0,0,0,0,1,72.8,60.9,65.8,0.01,6.9,86.1,88.98,996.0
19800,1,0,0,0,0,69.0,47.6,61.5,0.06,8.7,60.7,78.48,945.0
19801,0,1,0,0,0,75.5,42.2,55.3,0.0,3.6,11.3,71.69,312.0
19802,0,0,1,0,0,76.5,44.6,59.7,0.0,12.5,27.7,75.59,993.0
19803,0,0,0,1,0,62.5,43.0,49.5,0.04,8.6,76.9,67.46,257.0
19804,0,0,0,0,1,60.9,34.6,31.9,0.0,4.3,21.5,65.24,1028.0
19805,1,0,0,0,0,68.7,37.0,40.1,0.0,4.9,8.6,64.34,1020.0
19806,0,1,0,0,0,73.5,44.0,43.0,0.0,5.9,21.1,72.04,337.0
19807,0,0,1,0,0,76.6,48.0,47.8,0.0,3.4,10.8,78.25,995.0
19808,0,0,0,1,0,78.5,48.4,61.6,0.0,5.6,10.5,76.39,362.0
19809,0,0,0,0,1,81.2,51.4,80.5,0.0,4.1,21.0,76.26,1094.0
19810,1,0,0,0,0,79.5,51.3,63.8,0.01,7.6,31.9,77.46,1015.0
19811,0,1,0,0,0,72.5,56.1,63.8,0.07,5.3,76.4,85.36,286.0
19812,0,0,1,0,0,74.7,57.9,65.3,0.04,6.9,72.1,80.72,1003.0
19813,0,0,0,1,0,74.0,56.7,64.2,0.0,7.7,81.0,79.32,353.0
19814,0,0,0,0,1,73.7,56.6,65.1,0.0,8.4,74.4,78.84,961.0
19815,1,0,0,0,0,66.8,54.6,61.4,0.48,3.9,83.2,93.39,987.0
19816,0,1,0,0,0,77.7,63.9,68.1,1.32,16.2,88.4,85.85,258.0
19817,0,0,1,0,0,60.8,43.6,42.1,0.14,19.0,87.5,69.61,815.0
19818,0,0,0,1,0,61.1,33.8,43.2,0.0,6.6,19.8,69.04,295.0
19819,0,0,0,0,1,63.1,43.6,34.9,0.03,21.5,69.5,63.81,788.0
19820,1,0,0,0,0,48.1,30.4,24.0,0.0,16.6,21.0,47.07,816.0
19821,0,1,0,0,0,58.5,27.3,34.6,0.0,6.6,0.8,59.89,296.0
19822,0,0,1,0,0,69.3,32.2,49.1,0.0,6.5,0.0,62.21,993.0
19823,0,0,0,1,0,66.7,36.4,49.5,0.0,6.7,22.3,64.89,337.0
19824,0,0,0,0,1,72.2,38.8,52.5,0.0,3.2,26.1,66.0,1046.0
19825,1,0,0,0,0,76.0,39.4,55.2,0.0,2.3,0.0,72.31,1036.0
19826,0,1,0,0,0,76.9,45.9,47.1,0.0,7.4,23.2,73.85,345.0
19827,0,0,1,0,0,77.3,50.8,62.8,0.0,8.9,17.8,69.45,992.0
19828,0,0,0,1,0,76.7,51.5,64.5,0.03,10.1,43.8,73.69,310.0
19829,0,0,0,0,1,75.4,64.0,68.3,1.03,6.7,94.0,88.95,878.0
19830,1,0,0,0,0,64.0,55.3,60.1,0.87,8.9,95.3,87.7,891.0
19831,0,1,0,0,0,65.0,44.4,46.3,0.01,12.1,60.4,69.56,288.0
19832,0,0,1,0,0,66.9,37.0,46.7,0.0,4.6,49.1,68.85,986.0
19833,0,0,0,1,0,70.6,48.5,44.9,0.04,24.5,46.8,60.03,249.0
19834,0,0,0,0,1,54.9,32.1,34.2,0.0,14.0,0.1,53.83,890.0
19835,1,0,0,0,0,50.9,30.2,27.5,0.0,15.2,13.3,53.77,846.0
19836,0,1,0,0,0,47.1,26.9,26.2,0.0,6.4,2.6,55.07,289.0
19837,0,0,1,0,0,62.5,28.6,25.8,0.0,5.2,0.6,55.39,994.0
19838,0,0,0,1,0,63.0,30.5,43.8,0.0,12.4,1.6,70.37,275.0
19839,0,0,0,0,1,65.2,34.3,46.9,0.0,2.3,30.8,77.87,1028.0
19840,1,0,0,0,0,64.6,40.4,51.6,0.0,11.9,65.6,75.45,913.0
19841,0,1,0,0,0,55.1,33.6,35.7,0.24,11.5,59.6,70.53,265.0
19842,0,0,1,0,0,56.9,29.5,38.7,0.0,5.7,44.0,69.04,900.0
19843,0,0,0,1,0,65.7,38.5,35.5,0.01,13.2,78.3,64.17,274.0
19844,0,0,0,0,1,65.6,43.3,57.1,0.01,12.4,52.4,74.66,935.0
19845,1,0,0,0,0,59.8,35.7,46.1,0.0,8.8,47.2,80.61,959.0
19846,0,1,0,0,0,59.3,38.8,39.1,0.0,6.8,40.7,70.48,289.0
19847,0,0,1,0,0,57.6,32.4,44.3,0.01,5.1,51.7,74.01,946.0
19848,0,0,0,1,0,49.4,33.0,24.0,0.39,16.1,98.4,90.69,249.0
19849,0,0,0,0,1,32.6,28.4,17.8,0.07,14.8,99.4,81.03,830.0
19850,1,0,0,0,0,40.4,24.1,16.6,0.0,10.4,42.7,72.39,870.0
19851,0,1,0,0,0,52.7,20.5,28.5,0.0,4.2,37.7,71.11,291.0
19852,0,0,1,0,0,47.4,37.8,36.6,0.54,7.3,93.4,78.45,842.0
19853,0,0,0,1,0,45.8,30.9,31.8,0.03,13.5,79.8,77.45,303.0
19854,0,0,0,0,1,49.7,26.2,46.1,0.0,4.9,43.2,85.57,961.0
19855,1,0,0,0,0,39.4,31.5,23.9,0.15,11.7,98.0,83.15,829.0
19856,0,1,0,0,0,35.3,27.1,21.3,0.0,8.8,75.8,62.08,277.0
19857,0,0,1,0,0,48.5,23.2,29.0,0.0,12.7,48.4,79.0,909.0
19858,0,0,0,1,0,59.7,27.5,38.3,0.0,3.6,39.5,77.97,315.0
19859,0,0,0,0,1,62.8,31.1,44.5,0.0,5.4,31.6,71.69,970.0
19860,1,0,0,0,0,65.7,39.3,37.3,0.02,12.6,79.9,71.59,875.0
19861,0,1,0,0,0,59.1,42.9,43.7,0.02,11.0,66.4,83.36,271.0
19862,0,0,1,0,0,45.1,36.8,33.1,1.0,11.9,97.1,85.56,780.0
19863,0,0,0,1,0,47.9,27.8,24.8,0.0,6.0,42.5,70.0,299.0
19864,0,0,0,0,1,43.4,34.1,28.2,0.3,7.1,87.3,84.11,921.0
19865,1,0,0,0,0,40.6,32.9,25.5,0.02,10.3,100.0,83.25,869.0
19866,0,1,0,0,0,34.6,25.7,22.7,0.0,9.6,89.5,76.21,275.0
19867,0,0,1,0,0,46.0,22.1,23.0,0.0,4.4,60.9,75.94,941.0
19868,0,0,0,1,0,47.7,34.0,35.2,0.0,5.4,97.6,74.48,285.0
19869,0,0,0,0,1,50.7,36.4,32.3,0.04,15.9,64.5,78.16,818.0
19870,1,0,0,0,0,48.2,30.0,32.0,0.0,15.1,10.1,56.57,850.0
19871,0,1,0,0,0,56.9,26.5,34.9,0.0,11.4,39.8,59.71,295.0
19872,0,0,1,0,0,55.1,28.3,18.5,1.32,23.3,94.5,82.16,689.0
19873,0,0,0,1,0,26.4,14.8,3.9,0.05,16.5,87.6,75.42,232.0
19874,0,0,0,0,1,28.0,8.2,-1.6,0.02,9.8,22.8,76.62,852.0
19875,1,0,0,0,0,45.4,14.1,27.8,0.0,3.6,31.9,78.99,991.0
19876,0,1,0,0,0,41.9,28.3,26.7,0.0,3.3,88.5,88.64,314.0
19877,0,0,1,0,0,49.0,28.8,35.9,0.0,4.4,39.1,78.34,965.0
19878,0,0,0,1,0,55.6,34.4,30.7,0.0,12.0,58.1,67.86,272.0
19879,0,0,0,0,1,54.5,37.1,46.0,0.06,3.4,76.8,91.88,943.0
19880,1,0,0,0,0,59.6,44.0,45.5,0.57,10.4,81.5,87.51,797.0
19881,0,1,0,0,0,60.6,43.0,50.9,0.0,5.8,79.2,80.25,288.0
19882,0,0,1,0,0,48.2,38.8,32.9,0.02,12.2,99.0,83.66,899.0
19883,0,0,0,1,0,45.1,34.6,31.7,0.01,8.1,73.3,76.12,300.0
19884,0,0,0,0,1,43.4,35.3,30.9,0.12,13.8,98.9,82.94,790.0
19885,1,0,0,0,0,36.8,34.0,29.5,0.0,6.5,99.7,71.84,951.0
19886,0,1,0,0,0,41.5,32.3,26.5,0.0,6.1,83.9,71.17,305.0
19887,0,0,1,0,0,37.9,34.1,28.4,0.61,6.4,98.8,86.43,841.0
19888,0,0,0,1,0,34.1,29.6,26.0,0.0,6.8,99.7,71.5,279.0
19889,0,0,0,0,1,38.5,27.8,32.3,0.0,2.5,46.3,72.34,947.0
19890,1,0,0,0,0,37.5,28.0,33.4,0.19,3.0,85.8,91.22,955.0
19891,0,1,0,0,0,40.1,28.7,33.4,0.0,6.2,76.6,87.6,306.0
19892,0,0,1,0,0,40.1,27.3,36.2,0.0,3.9,43.6,78.45,966.0
19893,0,0,0,1,0,43.0,23.9,40.1,0.0,3.4,37.3,80.91,326.0
19894,0,0,0,0,1,40.1,30.5,28.1,0.06,9.3,68.6,79.9,914.0
19895,1,0,0,0,0,33.8,30.2,23.3,0.07,14.3,97.4,78.38,851.0
19896,0,1,0,0,0,39.4,32.9,24.3,0.0,11.2,99.9,70.76,251.0
19897,0,0,1,0,0,37.1,27.7,26.6,0.0,12.0,90.4,74.74,834.0
19898,0,0,0,1,0,43.5,27.0,31.0,0.0,6.2,73.3,72.1,280.0
19899,0,0,0,0,1,42.5,30.9,28.7,0.0,14.6,47.3,55.45,844.0
19900,1,0,0,0,0,40.9,30.6,30.0,0.18,6.8,93.7,87.59,910.0
19901,0,1,0,0,0,45.8,33.2,28.9,0.0,9.6,49.9,73.69,266.0
19902,0,0,1,0,0,39.0,25.6,25.9,0.0,4.7,3.9,49.79,887.0
19903,0,0,0,1,0,44.7,26.1,25.2,0.19,3.8,85.7,53.51,297.0
19904,0,0,0,0,1,51.4,37.3,42.5,1.6,4.7,99.5,95.47,872.0
19905,1,0,0,0,0,61.2,41.2,43.7,0.5,15.0,60.0,77.13,872.0
19906,0,1,0,0,0,52.8,36.3,29.0,0.18,13.2,71.4,73.43,244.0
19907,0,0,1,0,0,35.2,22.1,14.9,0.04,11.8,72.0,67.64,807.0
19908,0,0,0,1,0,33.7,20.4,14.6,0.0,5.7,29.0,61.8,288.0
19909,0,0,0,0,1,42.5,22.4,31.1,0.35,6.0,58.4,70.47,872.0
19910,1,0,0,0,0,46.9,36.8,33.6,0.32,6.3,95.7,87.2,874.0
19911,0,1,0,0,0,39.8,28.2,20.6,0.14,10.2,99.6,86.54,274.0
19912,0,0,1,0,0,30.7,26.6,17.1,0.03,11.5,82.1,70.13,854.0
19913,0,0,0,1,0,34.8,22.7,17.4,0.0,9.8,30.6,61.26,298.0
19914,0,0,0,0,1,43.9,20.2,27.9,0.17,5.8,74.0,67.79,912.0
19915,1,0,0,0,0,43.4,29.2,30.1,0.16,16.5,66.1,66.66,826.0
19916,0,1,0,0,0,44.3,24.4,31.1,0.05,9.7,60.9,64.44,271.0
19917,0,0,1,0,0,37.8,26.0,28.1,0.26,7.9,72.4,83.96,929.0
19918,0,0,0,1,0,50.7,23.0,20.6,0.0,3.9,12.6,66.07,312.0
19919,0,0,0,0,1,52.4,34.4,31.8,0.01,3.3,77.7,80.26,893.0
19920,1,0,0,0,0,60.3,39.8,38.9,0.0,6.3,82.9,73.89,934.0
19921,0,1,0,0,0,46.1,41.4,37.9,0.77,6.0,93.7,91.97,291.0
19922,0,0,1,0,0,43.3,39.3,33.9,0.31,7.7,100.0,90.88,863.0
19923,0,0,0,1,0,44.2,38.5,35.5,0.75,4.9,98.5,92.97,274.0
19924,0,0,0,0,1,43.3,37.9,34.7,0.0,5.8,96.6,86.97,899.0
19925,1,0,0,0,0,54.3,36.2,35.0,0.28,9.4,91.9,85.59,878.0
19926,0,1,0,0,0,48.9,22.8,15.7,0.02,17.1,99.3,79.2,246.0
19927,0,0,1,0,0,45.7,22.4,16.4,0.17,7.4,59.6,62.17,845.0
19928,0,0,0,1,0,43.5,33.4,29.3,1.16,5.9,97.8,89.88,235.0
19929,0,0,0,0,1,39.9,27.8,22.0,0.03,8.3,86.9,81.15,880.0
19930,1,0,0,0,0,38.6,22.8,14.9,0.0,9.9,39.1,65.29,910.0
19931,0,1,0,0,0,50.0,22.1,21.1,0.0,8.4,26.7,54.26,291.0
19932,0,0,1,0,0,49.4,38.3,34.2,0.59,11.3,68.4,64.99,823.0
19933,0,0,0,1,0,58.2,30.9,31.3,0.0,15.0,2.8,57.78,267.0
19934,0,0,0,0,1,66.0,32.9,42.9,0.0,14.1,21.0,52.38,918.0
19935,1,0,0,0,0,58.4,44.2,42.9,0.0,5.4,44.7,43.03,894.0
19936,0,1,0,0,0,48.9,42.9,38.3,0.81,9.1,91.1,67.75,266.0
19937,0,0,1,0,0,52.9,42.6,39.2,0.48,6.0,99.0,94.19,866.0
19938,0,0,0,1,0,71.6,52.0,62.1,0.23,14.6,89.5,78.1,271.0
19939,0,0,0,0,1,60.4,39.2,34.4,0.86,11.0,88.6,68.32,823.0
19940,1,0,0,0,0,46.5,32.7,29.9,0.0,6.4,52.3,50.08,891.0
19941,0,1,0,0,0,54.3,29.8,35.9,0.0,7.5,3.7,53.41,327.0
19942,0,0,1,0,0,58.4,31.7,36.7,0.0,12.6,8.5,47.27,936.0
19943,0,0,0,1,0,44.1,33.0,27.9,0.0,8.4,32.9,39.8,285.0
19944,0,0,0,0,1,47.7,31.9,32.6,0.0,10.9,38.1,37.85,905.0
19945,1,0,0,0,0,52.2,21.8,33.8,0.0,13.1,18.4,43.58,870.0
19946,0,1,0,0,0,60.4,22.2,49.0,0.0,8.7,19.0,38.95,300.0
19947,0,0,1,0,0,64.5,26.9,44.8,0.0,11.5,39.7,44.39,848.0
19948,0,0,0,1,0,71.6,31.2,29.3,0.0,9.0,32.6,45.44,317.0
19949,0,0,0,0,1,70.7,40.2,55.6,0.0,17.9,44.1,49.65,875.0
19950,1,0,0,0,0,63.3,45.1,54.1,0.13,4.8,88.1,78.53,953.0
19951,0,1,0,0,0,63.6,45.0,42.0,0.01,5.5,90.1,61.37,304.0
19952,0,0,1,0,0,60.3,36.4,48.4,0.04,5.6,60.1,50.99,932.0
19953,0,0,0,1,0,64.8,46.3,44.1,0.05,12.0,93.3,51.23,272.0
19954,0,0,0,0,1,65.2,43.3,39.7,0.08,12.6,91.4,74.01,867.0
19955,1,0,0,0,0,71.1,50.4,60.6,0.17,8.5,86.0,73.66,905.0
19956,0,1,0,0,0,68.8,51.7,59.4,1.03,12.3,89.8,81.5,250.0
19957,0,0,1,0,0,52.7,42.7,39.9,0.35,15.9,83.1,72.97,845.0
19958,0,0,0,1,0,61.0,29.9,26.5,0.0,10.5,8.4,43.28,291.0
19959,0,0,0,0,1,65.3,34.3,35.9,0.0,11.3,10.1,40.19,877.0
19960,1,0,0,0,0,69.2,37.2,35.3,0.0,8.7,24.9,41.43,916.0
19961,0,1,0,0,0,66.5,45.8,45.1,0.0,13.1,74.5,60.11,288.0
19962,0,0,1,0,0,74.9,57.1,64.7,0.05,13.7,81.4,60.08,823.0
19963,0,0,0,1,0,65.1,51.9,58.4,1.27,8.8,84.5,85.4,291.0
19964,0,0,0,0,1,72.4,52.5,64.4,0.15,13.0,62.1,61.56,937.0
19965,1,0,0,0,0,58.9,42.2,46.2,1.3,18.1,60.8,84.72,766.0
